absolute_gain	relative_gain
0.11236436531224814	-1.0
0.1066021535909566	-1.0
0.10451811221771667	-1.0
0.10355268878518953	-1.0
0.10231623565880943	-1.0
0.1010390761242953	-1.0
0.0986727147169244	-1.0
0.09852193872278392	-1.0
0.09580662532533746	-1.0
0.09527538983704631	-1.0
0.09497917682680768	-1.0
0.09399733733463056	-1.0
0.0930575923351078	-1.0
0.092350043623739	-1.0
0.09172220203819137	-1.0
0.09137957865849033	-1.0
0.09073030375806945	-1.0
0.08834225607925678	-1.0
0.08744546094190764	-1.0
0.0868685371288993	-1.0
0.0867145474040697	-1.0
0.08607483784264724	-1.0
0.08550042060400553	-1.0
0.08495839255114573	-1.0
0.08445043188538576	-1.0
0.08444536589251034	-1.0
0.08436342873992475	-1.0
0.08411315501116245	-1.0
0.08363418136111411	-1.0
0.0823990332236102	-1.0
0.08234037752937562	-1.0
0.08224622982702345	-1.0
0.08132665589573351	-1.0
0.08095737277396903	-1.0
0.0806222782708258	-1.0
0.08053012025258821	-1.0
0.07969168152016659	-1.0
0.07954546504184035	-1.0
0.07949736297943649	-1.0
0.07938791084319757	-1.0
0.07932062346485697	-1.0
0.07919991862400189	-1.0
0.07858067532311919	-1.0
0.07832832141433238	-1.0
0.07826479037121159	-1.0
0.07813802323345448	-1.0
0.0780874404507268	-1.0
0.07791961936464609	-1.0
0.07775280479182023	-1.0
0.07735694503780188	-1.0
0.07702144712163717	-1.0
0.07682194888050531	-1.0
0.07620962346561977	-1.0
0.0757849556763629	-1.0
0.07539838546322852	-1.0
0.07530941989402601	-1.0
0.07495887700832604	-1.0
0.07420598191443706	-1.0
0.07288595066104231	-1.0
0.07278669616774791	-1.0
0.07251169951050335	-1.0
0.07231495921027259	-1.0
0.07229029397357117	-1.0
0.07180898153873172	-1.0
0.07154255528266551	-1.0
0.0713330366706742	-1.0
0.07115060012346297	-1.0
0.07108591567424472	-1.0
0.07054020137780692	-1.0
0.07013082136215354	-1.0
0.06963924316043169	-1.0
0.06956408271031139	-1.0
0.06945585815393407	-1.0
0.06913236341872236	-1.0
0.06856350172811154	-1.0
0.06834998765655531	-1.0
0.06825035025689241	-1.0
0.06813806896107133	-1.0
0.06792012342918685	-1.0
0.06780241805153397	-1.0
0.06773245015978441	-1.0
0.06731753576943822	-1.0
0.0672868348384762	-1.0
0.06719615707065685	-1.0
0.06712917829784948	-1.0
0.06709102005986523	-1.0
0.06706544486493526	-1.0
0.06705754097240069	-1.0
0.06698017927808719	-1.0
0.06678535752298959	-1.0
0.06668590641438044	-1.0
0.06645668523430481	-1.0
0.06639325961391906	-1.0
0.06627785107159118	-1.0
0.0661801663659955	-1.0
0.06617873866688984	-1.0
0.065551656464366	-1.0
0.06532552395451696	-1.0
0.06526405451355693	-1.0
0.0650968841084586	-1.0
0.06489898179933884	-1.0
0.06480554990190956	-1.0
0.06477515811469647	-1.0
0.06423364742461135	-1.0
0.06410495167068919	-1.0
0.06407804480437818	-1.0
0.06399349241285401	-1.0
0.06383552753007815	-1.0
0.06329615130167698	-1.0
0.06328497897809204	-1.0
0.06321764149049525	-1.0
0.06305141647658308	-1.0
0.06299756709033166	-1.0
0.0629899028299788	-1.0
0.06271023504983247	-1.0
0.06254990857529447	-1.0
0.062477545788743094	-1.0
0.06239938127613365	-1.0
0.06229435582146925	-1.0
0.062219891748262035	-1.0
0.06200850141891867	-1.0
0.061993512497373504	-1.0
0.0617151454413275	-1.0
0.06164438533144667	-1.0
0.06149030429960023	-1.0
0.060968698237076124	-1.0
0.06081040436655516	-1.0
0.06045591694610025	-1.0
0.06026845681370413	-1.0
0.06011232461963911	-1.0
0.06008617285343132	-1.0
0.05987743614101748	-1.0
0.05948497348186066	-1.0
0.05940109612136801	-1.0
0.059293326776000355	-1.0
0.059263733153042564	-1.0
0.059148488262758536	-1.0
0.059087707914934895	-1.0
0.058711506951231285	-1.0
0.058655400264161495	-1.0
0.05845201697520308	-1.0
0.05833464980659614	-1.0
0.05826446720654288	-1.0
0.058148995598702236	-1.0
0.05810650662645889	-1.0
0.057839337489959175	-1.0
0.05761130225598393	-1.0
0.05735914819338406	-1.0
0.05735640010583243	-1.0
0.057250733203368154	-1.0
0.05696331399697707	-1.0
0.05679658628782325	-1.0
0.05664052802111463	-1.0
0.05657415475204686	-1.0
0.05616638181181011	-1.0
0.056091491049298337	-1.0
0.05590776982526324	-1.0
0.05584266507401142	-1.0
0.055723081960380005	-1.0
0.05560404480201464	-1.0
0.05539720452325342	-1.0
0.055390837792850145	-1.0
0.055230734425038674	-1.0
0.05520062827380379	-1.0
0.05517306816520595	-1.0
0.05509920740865193	-1.0
0.05508168773409933	-1.0
0.05478238835204474	-1.0
0.0547613448835248	-1.0
0.05475012925878309	-1.0
0.05474250497997557	-1.0
0.05446547391605905	-1.0
0.05443089507465537	-1.0
0.05440623302263242	-1.0
0.05425319045415006	-1.0
0.05392092688669392	-1.0
0.05389433120087389	-1.0
0.05389396968616578	-1.0
0.05388962077752252	-1.0
0.05374376543829984	-1.0
0.05368809006955466	-1.0
0.05366515973877706	-1.0
0.053401085760744316	-1.0
0.05319308531586486	-1.0
0.052769739595433074	-1.0
