absolute_gain	relative_gain
0.1886698392780647	-1.0
0.18695832077737135	-1.0
0.17794031826447232	-1.0
0.17602200656371625	-1.0
0.1714916718058166	-1.0
0.16962314950938334	-1.0
0.16820734388819714	-1.0
0.16597964219147826	-1.0
0.16532544115440878	-1.0
0.16532287431539627	-1.0
0.16197363259563058	-1.0
0.15671761107012638	-1.0
0.15516777959805406	-1.0
0.1543734905747789	-1.0
0.1537314823763415	-1.0
0.15270473919497085	-1.0
0.15141056605200792	-1.0
0.15113422912020208	-1.0
0.14940827943766838	-1.0
0.14908274553625256	-1.0
0.14702592830025835	-1.0
0.14658324349276047	-1.0
0.1446802103623579	-1.0
0.14465244735521532	-1.0
0.1443738084374836	-1.0
0.1436897122799296	-1.0
0.1425981826514392	-1.0
0.14162728801857277	-1.0
0.14134981386457257	-1.0
0.14089221693431014	-1.0
0.13974080703709257	-1.0
0.13930168415184535	-1.0
0.13855543369318324	-1.0
0.1370887657001295	-1.0
0.13660667664521425	-1.0
0.13635710220023217	-1.0
0.13568343003191718	-1.0
0.13486435519087736	-1.0
0.1344306348626051	-1.0
0.13439366976307138	-1.0
0.1340562208507856	-1.0
0.1332746347869631	-1.0
0.13296806952538565	-1.0
0.13085140720657495	-1.0
0.1307325477594532	-1.0
0.13072164519631246	-1.0
0.13069232122430674	-1.0
0.13021865803802596	-1.0
0.12917293557375076	-1.0
0.1285562298186521	-1.0
0.1277941702989851	-1.0
0.12771613006589616	-1.0
0.12737064911560003	-1.0
0.12724024937355982	-1.0
0.12691908683006276	-1.0
0.12690669851479902	-1.0
0.12623273106509625	-1.0
0.12609879109113697	-1.0
0.12588164037087807	-1.0
0.12547862912071572	-1.0
0.12490572545147771	-1.0
0.1245946512480508	-1.0
0.1245404601566662	-1.0
0.12431333917950527	-1.0
0.12409837374554844	-1.0
0.12390036576923985	-1.0
0.1237341401189469	-1.0
0.1236751376471582	-1.0
0.12309056372611238	-1.0
0.12269985800934569	-1.0
0.12259939117998908	-1.0
0.12221345076062073	-1.0
0.12211132084932796	-1.0
0.12185465732979117	-1.0
0.12172043568470076	-1.0
0.1215517233971487	-1.0
0.12149426340222458	-1.0
0.12079870854303737	-1.0
0.1207861077594577	-1.0
0.12046960801572254	-1.0
0.12046234219620716	-1.0
0.1204215878641613	-1.0
0.12032107257019053	-1.0
0.11955350918408975	-1.0
0.11890789050262385	-1.0
0.11850029969777104	-1.0
0.11834503788572337	-1.0
0.11830232735547441	-1.0
0.1177769623451349	-1.0
0.1176738443952633	-1.0
0.1174270520536782	-1.0
0.11729720944838973	-1.0
0.11728728599562477	-1.0
0.11713212438534149	-1.0
0.11699405441923927	-1.0
0.11684088817648264	-1.0
0.1167022796533777	-1.0
0.11656039130073753	-1.0
0.11580175490552519	-1.0
0.11550312958049413	-1.0
0.11550126567274255	-1.0
0.1154421089295003	-1.0
0.11538059833494163	-1.0
0.11533297169050294	-1.0
0.11518273060432122	-1.0
0.11474209535908447	-1.0
0.1145914753426262	-1.0
0.11440178546986884	-1.0
0.11437131793478728	-1.0
0.1143505686243163	-1.0
0.11420913959542034	-1.0
0.11368066433777119	-1.0
0.11359645521772671	-1.0
0.11338556068381944	-1.0
0.11313924925618318	-1.0
0.11312929217895606	-1.0
0.11280382065955852	-1.0
0.11246757469998975	-1.0
0.11241700678852795	-1.0
0.1123963594275939	-1.0
0.11223644369720331	-1.0
0.11217896711066411	-1.0
0.11195505210813783	-1.0
0.11178064032755092	-1.0
0.11158641483310555	-1.0
0.11156756941426649	-1.0
0.11133241961670387	-1.0
0.11133153566225051	-1.0
0.11131911477614925	-1.0
0.11096427036000317	-1.0
0.11096015745441984	-1.0
0.11085865396617184	-1.0
0.11082115990870844	-1.0
0.11058796075028166	-1.0
0.11051848164635975	-1.0
0.11030580918386118	-1.0
0.11021613662297491	-1.0
0.109892669619998	-1.0
0.10972011145072791	-1.0
0.10962114787783855	-1.0
0.10958484111173206	-1.0
0.10954558051826951	-1.0
0.10947808805528864	-1.0
0.10928237005742264	-1.0
0.10911259918110305	-1.0
0.10907883391572609	-1.0
0.10894096600041869	-1.0
0.10893323883554357	-1.0
0.10882736684443767	-1.0
0.10865680411663414	-1.0
0.10855485357944111	-1.0
0.10847511594921655	-1.0
0.1083732979857584	-1.0
0.10833766959379348	-1.0
0.10820286262662465	-1.0
0.10791196597337666	-1.0
0.10769223230911573	-1.0
0.10751603637673568	-1.0
0.10732372536962442	-1.0
0.10671877397916052	-1.0
0.10641562379232633	-1.0
0.10633942470660629	-1.0
0.10621552233020864	-1.0
0.10572172549695591	-1.0
0.10569886681035356	-1.0
0.10543816148082569	-1.0
0.10530161489396483	-1.0
0.1052995272426489	-1.0
0.10517211066331589	-1.0
0.10510237017619778	-1.0
0.1048952212410158	-1.0
0.10486058069521548	-1.0
0.10484859645958994	-1.0
0.10479741910512091	-1.0
0.10467414041478507	-1.0
0.10458441727338713	-1.0
0.10442634005896889	-1.0
0.10440267476479731	-1.0
0.10434502146342278	-1.0
0.10427285747314402	-1.0
0.1040365665227671	-1.0
0.10400749878658544	-1.0
0.1039839541450267	-1.0
0.10395154587844324	-1.0
0.10365289035732639	-1.0
