absolute_gain	relative_gain
0.24462888179630699	-1.0
0.24079786333682296	-1.0
0.20585466803871982	-1.0
0.20134845265508317	-1.0
0.1979184920380686	-1.0
0.19323365147897997	-1.0
0.19129289353344098	-1.0
0.18758773412067342	-1.0
0.18667308567634583	-1.0
0.17945942515258406	-1.0
0.17735196769280853	-1.0
0.1735435255300568	-1.0
0.17344864435146023	-1.0
0.17270803224450504	-1.0
0.17191169066631046	-1.0
0.1717511207079872	-1.0
0.1689138428315044	-1.0
0.16267112500400555	-1.0
0.16245125450868864	-1.0
0.16172916275350185	-1.0
0.16167048851352267	-1.0
0.15940535964351377	-1.0
0.1581622480337111	-1.0
0.15722976962113955	-1.0
0.15702139184461683	-1.0
0.1567712191588565	-1.0
0.15636094693167846	-1.0
0.1557581005810874	-1.0
0.15270503056198415	-1.0
0.152637874293639	-1.0
0.15236829004109553	-1.0
0.15203734812174624	-1.0
0.1506513441334037	-1.0
0.14974908758499061	-1.0
0.14933777757617905	-1.0
0.14931582336639254	-1.0
0.1492359766445832	-1.0
0.1486906480897222	-1.0
0.148357388818241	-1.0
0.14752487324317176	-1.0
0.14682908593282823	-1.0
0.14640063022370325	-1.0
0.14456459663033977	-1.0
0.1444194112255629	-1.0
0.1438179222211104	-1.0
0.14359175435229005	-1.0
0.14356150703450615	-1.0
0.14319861807299405	-1.0
0.14204447208494597	-1.0
0.14170148229224783	-1.0
0.1415687861422003	-1.0
0.1386880740738708	-1.0
0.13785229193601267	-1.0
0.1375325572835332	-1.0
0.1369424819361612	-1.0
0.1360530822691744	-1.0
0.13492854619283068	-1.0
0.13472618659057617	-1.0
0.13448854827207518	-1.0
0.1344377210726131	-1.0
0.13417690823815787	-1.0
0.13409986336836233	-1.0
0.13379142989084714	-1.0
0.13295592186751615	-1.0
0.13259489573537614	-1.0
0.13203269494902653	-1.0
0.13050693551190456	-1.0
0.13004924649797	-1.0
0.12924069742082483	-1.0
0.1285660404609334	-1.0
0.12800087363940965	-1.0
0.12654416184371592	-1.0
0.1264403803508059	-1.0
0.1263846985214584	-1.0
0.12600056399726628	-1.0
0.12542880852521554	-1.0
0.12523231022120074	-1.0
0.12516179846842773	-1.0
0.124792843416625	-1.0
0.12479149778383902	-1.0
0.12471504728132293	-1.0
0.12377948675107153	-1.0
0.1227596940991389	-1.0
0.12206860406498832	-1.0
0.12189666581485231	-1.0
0.12161607560111443	-1.0
0.1215678262767384	-1.0
0.12122230963469421	-1.0
0.12103638334092248	-1.0
0.12057269775921903	-1.0
0.11988061913771786	-1.0
0.11957901462979814	-1.0
0.11914593510136873	-1.0
0.11909314400697607	-1.0
0.11906094425825764	-1.0
0.11897678307493115	-1.0
0.1183810514891383	-1.0
0.11814929358318427	-1.0
0.11786141691842067	-1.0
0.11759177805457938	-1.0
0.1174377105017892	-1.0
0.117288099764714	-1.0
0.11721514140649492	-1.0
0.11720605685058111	-1.0
0.11678679033176564	-1.0
0.11676851332081228	-1.0
0.11665814727991203	-1.0
0.11649228935023648	-1.0
0.11619537285330966	-1.0
0.11607831865475271	-1.0
0.11598347330534958	-1.0
0.11596111386812774	-1.0
0.11546366187776308	-1.0
0.11499961429060246	-1.0
0.11479310097781159	-1.0
0.11447850243536845	-1.0
0.11389674397530325	-1.0
0.11364550557661746	-1.0
0.11347651675987713	-1.0
0.11339473196342109	-1.0
0.11311431969172969	-1.0
0.11291624572192482	-1.0
0.11263656449412379	-1.0
0.11249777085607193	-1.0
0.1120764743964508	-1.0
0.11192693621238847	-1.0
0.1117108050523058	-1.0
0.11164779607416525	-1.0
0.11145627214375015	-1.0
0.11118800024822928	-1.0
0.1111231726620247	-1.0
0.11091493403519481	-1.0
0.11031630420565075	-1.0
0.11021854389614832	-1.0
0.10959105532931812	-1.0
0.10921208545631911	-1.0
0.10880845931840089	-1.0
0.1083502112343171	-1.0
0.10815285633932015	-1.0
0.10779924285812553	-1.0
0.10751224789904923	-1.0
0.10725222649256111	-1.0
0.10701186472492014	-1.0
0.10689054125101705	-1.0
0.10676219284428562	-1.0
0.10637152546299283	-1.0
0.10612353428013199	-1.0
0.10598778884752164	-1.0
0.10584248153080422	-1.0
0.10527562508728916	-1.0
0.10521180378470946	-1.0
0.10509425337973749	-1.0
0.10471923664361849	-1.0
0.10453600825843257	-1.0
0.10450938436710594	-1.0
