absolute_gain	relative_gain
0.19534706385568767	-1.0
0.18428206798260927	-1.0
0.17807943291927442	-1.0
0.1756674767906038	-1.0
0.16940137901902902	-1.0
0.16664516305937016	-1.0
0.16438177607158322	-1.0
0.16299111015818168	-1.0
0.16277249622477413	-1.0
0.1625249246470057	-1.0
0.16128867778515343	-1.0
0.15880350114148012	-1.0
0.15719953575266143	-1.0
0.1554408453597375	-1.0
0.15511698039613753	-1.0
0.15304561648132192	-1.0
0.1524399418789239	-1.0
0.15214144213424952	-1.0
0.15178104135894904	-1.0
0.15010320107071362	-1.0
0.14998622785791293	-1.0
0.1492399434232436	-1.0
0.1480009944832939	-1.0
0.14597822351520323	-1.0
0.1456913914372377	-1.0
0.14540666933254082	-1.0
0.14539194133768862	-1.0
0.14519863661038668	-1.0
0.14423076198751605	-1.0
0.14210899967713586	-1.0
0.14208777983752297	-1.0
0.14179481816323247	-1.0
0.1412407548240029	-1.0
0.1407611132285152	-1.0
0.13899155203813124	-1.0
0.13860614482005074	-1.0
0.13859006974546095	-1.0
0.13843054140960231	-1.0
0.13808135800251875	-1.0
0.1375603418613121	-1.0
0.13745269630589974	-1.0
0.1364678586371153	-1.0
0.13638376094576316	-1.0
0.13603227536239615	-1.0
0.13503674599795518	-1.0
0.13440171618469376	-1.0
0.13432912526966312	-1.0
0.13385853540767595	-1.0
0.13359856530132452	-1.0
0.13352320056320088	-1.0
0.13278163826290706	-1.0
0.13223164422684291	-1.0
0.1320568057836068	-1.0
0.1319739527062606	-1.0
0.13191738809964332	-1.0
0.1317352452011996	-1.0
0.13071957054102612	-1.0
0.13049160912084834	-1.0
0.1303369220517312	-1.0
0.13033507544785616	-1.0
0.13025146173703184	-1.0
0.12952033876722624	-1.0
0.12897977240024688	-1.0
0.1285010981740735	-1.0
0.12839551770407476	-1.0
0.1276234474203144	-1.0
0.12753649147115415	-1.0
0.1273948593462721	-1.0
0.12635572573357917	-1.0
0.1262835954982373	-1.0
0.12598547168073732	-1.0
0.1252310002305564	-1.0
0.12375140904819915	-1.0
0.12341329006375623	-1.0
0.12319804593369532	-1.0
0.12269036589930404	-1.0
0.1225703085857981	-1.0
0.12158642066457548	-1.0
0.12097154187082215	-1.0
0.12041791256575751	-1.0
0.12012088698233464	-1.0
0.1197746364963359	-1.0
0.11958436797380667	-1.0
0.11913805275573341	-1.0
0.11891865458435391	-1.0
0.11883714012122054	-1.0
0.11859485995729463	-1.0
0.11836362309066845	-1.0
0.1181736695863349	-1.0
0.11814646066426193	-1.0
0.11693059457220611	-1.0
0.11690715812095315	-1.0
0.11643108547375158	-1.0
0.11615951212918502	-1.0
0.11591684733945484	-1.0
0.11580963691230856	-1.0
0.11534184029456962	-1.0
0.11525899156592245	-1.0
0.11508781815883251	-1.0
0.11501802386950694	-1.0
0.11466096774482404	-1.0
0.11434676503168062	-1.0
0.11411731937305164	-1.0
0.11362958723475586	-1.0
0.11355474493692602	-1.0
0.11335078367485218	-1.0
0.11324525550429121	-1.0
0.11306738251930665	-1.0
0.11301198265796997	-1.0
0.11298720773868587	-1.0
0.11287846607188196	-1.0
0.11242490861010845	-1.0
0.11237534034104807	-1.0
0.1123732170883755	-1.0
0.11229019371190585	-1.0
0.1121564192839079	-1.0
0.11211794138766984	-1.0
0.11203904630777456	-1.0
0.1117367320687282	-1.0
0.11170962840528942	-1.0
0.11149249780024745	-1.0
0.11140309880340937	-1.0
0.11119159878213086	-1.0
0.11117966040245919	-1.0
0.11108624609024753	-1.0
0.1110360094454188	-1.0
0.11067647423030286	-1.0
0.1106470076129435	-1.0
0.11052651805914937	-1.0
0.11043452803775705	-1.0
0.11009599969054656	-1.0
0.10994001691639904	-1.0
0.10972458772536997	-1.0
0.10967872280979496	-1.0
0.10960644090636151	-1.0
0.10959303143497312	-1.0
0.1094267386761193	-1.0
0.10940122647342232	-1.0
