id	x0	y0	x1	y1	target
0	0.09088690220855639	0.8909653736213827	0.3836487005099058	0.48563769204096063	0
1	0.9835705137663977	0.7633667589477212	0.9110271458415196	0.2686572888846187	0
2	0.5474072330069085	0.8438540017552456	0.3062448974839022	0.40585773701650507	0
3	0.08235025202213953	0.13931182056191657	0.14922415528516275	0.6348195208677421	0
4	0.5861604756154393	0.4895717092247943	0.47833224051364875	0.0013370610126534066	0
5	0.880044275608849	0.9336885192330222	0.4554224848861602	0.6696878850605696	0
6	0.4388366045057446	0.03024609664942143	0.93678688958646	0.07547345107165473	0
7	0.2797186536307746	0.15104807209618448	0.7770602127916222	0.09955658220263801	0
8	0.4627901896993143	0.4011995611111034	0.9625811354949825	0.41565675657466056	2
9	0.9250385804272522	0.2148635421896351	0.8052841007102473	0.7003106192100962	0
10	0.15923017659363917	0.31796970456275486	0.03954493994644078	0.8034338578518562	3
11	0.9659296713430288	0.32158793855650464	0.7111643124531166	0.7518141719613196	0
12	0.29508650800431746	0.9989795811314158	0.11678367286709168	0.5318520835656791	0
13	0.9587199643111215	0.9067488728518904	0.4665588879452984	0.994938866107556	0
14	0.002874508484698987	0.5629052667919442	0.062459292862433305	0.06646830858812666	0
15	0.47652211791892557	0.9404743920834239	0.9730638340049236	0.9991797937630998	0
16	0.731247236294454	0.9972186508465114	0.2395251966788083	0.9066127141964809	0
17	0.5738954782397975	0.3046822603960456	0.07511290286544459	0.26981189327827637	0
18	0.015334696701172046	0.9707846932631673	0.32739892934677317	0.5801238240897727	0
19	0.25001814168806025	0.7359512898629551	0.7246626753799525	0.5787489786954468	0
20	0.23455567282367967	0.633422489754132	0.03878370320971784	0.17334278371020093	1
21	0.7374392468420269	0.36459612532704355	0.6408973173387186	0.8551872543212176	0
22	0.3373718776377491	0.30515562708325794	0.045561287585053595	0.7111686558558549	0
23	0.23015452411333034	0.8865734825316529	0.12361381971547628	0.39805625836610825	0
24	0.6878450239608214	0.7887233413534477	0.24815609186242432	0.5506610743093586	0
25	0.41226598854229296	0.8072387065195714	0.22343963517597804	0.34426504822530135	0
26	0.07749331814111196	0.29973249030329174	0.18655888780288296	0.7876922238001792	0
27	0.14294946783215862	0.49264849747573014	0.5229206902576913	0.8176436822530533	0
28	0.315197024634867	0.5528076276249502	0.25795892396981546	0.056094632191714705	0
29	0.3261533848459449	0.8030556083645763	0.8261272663715288	0.797945051424136	0
