id	x0	y0	x1	y1	target
0	0.46344688341717366	0.20555008358091878	0.10666380554910782	0.5558440106578661	0
1	0.18024334461682856	0.5759808614875663	0.6621328807264721	0.442629914779144	0
2	0.9937680154025474	0.23824636780931516	0.9545193560288663	0.7367035301987914	0
3	0.07616693417693562	0.8470869823110202	0.05715051173951539	0.3474487375001555	0
4	0.18060302228699976	0.9168364096229398	0.11603171707492066	0.42102339391721166	0
5	0.034540997438221616	0.010278699513390638	0.3513306297335912	0.39711759216789677	0
6	0.24930689681389331	0.16619525238163363	0.5902386641879208	0.5319349548958971	0
7	0.949434346926687	0.9987564706755034	0.47225024718954645	0.8494402459775336	0
8	0.3378619048459423	0.6628784299351664	0.7817159893551247	0.8930817132838529	3
9	0.6153163550514664	0.5604585971223557	0.9757811601477431	0.21395444954702963	2
10	0.35309089348241984	0.9716705698041863	0.28711144678041156	0.4760429751195312	0
11	0.9894639654768803	0.5210211684531574	0.9061499758540795	0.02801125056799772	0
12	0.7432085909822423	0.9182193171765356	0.2471877693878492	0.8552642177419134	0
13	0.6593558435560418	0.12344098998949248	0.19257036653437448	0.30263730256777743	0
14	0.550282310590275	0.6996804614035894	0.5457494492991173	0.19970100865726392	0
15	0.5858170657874149	0.07666139657091371	0.08587803780972775	0.06885317624068459	0
16	0.03933023988996904	0.43832156928630367	0.008935808223521852	0.9373968927833423	0
17	0.03582870959504247	0.34486058570376343	0.011572415122136142	0.844271871297555	0
18	0.6013985577404961	0.28277777476642807	0.1727376495216077	0.025387359706042223	0
19	0.3143713293611206	0.4387950509071707	0.6125172467847453	0.03741117987642634	0
20	0.8456657825484817	0.05822770781132273	0.3460642430392999	0.07818520565186945	0
21	0.9198742597442927	0.3453753545932968	0.9259949383945348	0.8453378904825978	0
22	0.06906471484145377	0.2294665488815374	0.13761711532609638	0.7247448225699692	0
23	0.48121929240302186	0.038297430041794644	0.8834225280009307	0.33533708610571655	0
24	0.8693269999424129	0.4516258649350122	0.4844642426836175	0.13243836819499652	0
25	0.9527518853956367	0.11109785338561409	0.9838541465209567	0.6101295651564117	0
26	0.774826345267215	0.6570351271088923	0.902759544687171	0.17367905081919294	1
27	0.11566045588704746	0.6518043218841352	0.13983602336982112	0.1523891219383528	0
28	0.22749330955142713	0.4224307290523329	0.7210029232556696	0.3421296631721754	0
29	0.0022507261847966864	0.6318620442090173	0.34997747213655594	0.9911475993734304	0
