id	x0	y0	x1	y1	target
0	0.7778870822612576	0.6642184277716217	0.578427939550747	0.20572518857480632	0
1	0.7049783045837796	0.35741941218002327	0.9200708849801762	0.8087897499941287	0
2	0.6711060554102714	0.08790328608937703	0.17320640855539696	0.04212183065389119	0
3	0.09739985622661229	0.8366938615258627	0.5716986142866556	0.9949363593028521	0
4	0.0913297642559307	0.3251641942646073	0.5358763261433035	0.09630101611199102	0
5	0.1934868080164803	0.01349559067122505	0.5029124439686624	0.4062496814399752	3
6	0.8450220959097801	0.265498314031572	0.3532065510151115	0.3555953162012352	0
7	0.24738289881077893	0.9824011189746334	0.7473347641927071	0.9893388636463859	0
8	0.8171201406587699	0.9810517578570578	0.36082025123747374	0.7766247270756249	0
9	0.2990364474147494	0.006525183150669245	0.08116308815729395	0.45655984773315644	0
10	0.9704637532310465	0.6454216429888311	0.6194432129427916	0.28935341877366527	0
11	0.5258283403380404	0.9919334890408472	0.9991223667915663	0.8307107718964907	0
12	0.4810097899861386	0.5362020310089946	0.06810768639133408	0.8181804926811325	2
13	0.22393904208021376	0.539045305054677	0.4283084228383788	0.0827195922041691	0
14	0.43071444395552094	3.9860213093430817E-4	0.929853434009876	0.029728938090799052	0
15	0.7669735773434484	0.9063583349346148	0.993412220721187	0.4605719053685621	0
16	0.36992799351809075	0.25263138634809645	0.8326851500439656	0.44198770148991295	0
17	0.5391530879417945	0.9042243499376387	0.6629179703868457	0.4197842051587789	0
18	0.08770097179174748	0.9629868220071542	0.23670855972086818	0.4857062559461158	0
19	0.2193454232405092	0.7295113918441156	0.1054327989294348	0.24266037354122247	0
20	0.9011890189011469	0.9054271328830803	0.4031795475845905	0.9499980480520998	0
21	0.39224102391372245	0.10688885012601876	0.1907181833979394	0.5644787809051501	0
22	0.7153857040046597	0.47062704630008134	0.2591215820220202	0.675133894575172	0
23	0.5365107711195531	0.4367608105616049	0.6426938981625812	0.925355881690412	1
24	0.015325556501747606	0.5912643523126299	0.28552064106694997	0.17055707132405085	0
25	0.06555708071653304	0.09885775694863708	0.0891878958109596	0.5982990293500807	0
26	0.07602845759213955	0.4827341917821264	0.39964930977772645	0.8638766113980418	0
27	0.6659315104662218	0.2369383726420428	0.7353580565384417	0.7320948678034028	0
28	0.3232037582373972	0.5176533933951097	0.7120788858176161	0.8319401019105486	0
29	0.01384440728988623	0.3788572991943059	0.17030005583925178	0.8537484762412136	0
