id	x0	y0	x1	y1	target
0	0.3139718070921625	0.14636867803504358	0.46362158920197033	0.6234482759162431	0
1	0.24816032979341296	0.5386159152915172	0.04332656267186817	0.08249846567267535	0
2	0.8388987912543059	0.5407001379347054	0.34720745655311835	0.6314725532367389	0
3	0.1656158118544533	0.9353989646958859	0.6619909241305264	0.9954967842313384	3
4	0.7473325615880552	0.6784151008780184	0.9469878284303669	0.2200072318114792	0
5	0.2848865350008127	0.612283698177198	0.010191888956899986	0.19450043925600874	0
6	0.2750828072246057	0.7742698403440151	0.5591309527855484	0.3627887946038868	0
7	0.4337525241754727	0.36764319478164265	0.88555957240423	0.5818169354008357	2
8	0.6899449659925059	0.20332156560410283	0.19011439546182649	0.21633697043743486	0
9	0.5004532729885588	0.10797690027642107	0.03011896674430395	0.2776402150198727	0
10	0.13884647775469536	0.6287842933969775	0.14868735666257574	0.12888114567502085	0
11	0.9486387320247649	0.33778900142400026	0.9897615389884657	0.8360950466887814	0
12	0.1657918718080969	0.4787302231769518	0.4993463406635285	0.10625013470701647	0
13	0.6121551307618964	0.16923044605569101	0.8144811934002207	0.6264657950580104	0
14	0.4941350545735971	0.2714117637013568	0.17492038552887243	0.6562519838793767	0
15	0.31112298482654754	0.3008924387516405	0.10371237655653999	0.755843908226205	0
16	0.5023806538947383	0.7805042025667335	0.005296503202222164	0.8344240238785652	0
17	0.015968735095930442	0.4318945761024145	0.5100932404577622	0.5083208359934044	0
18	0.7442329892748546	0.5350140069403964	0.8548536765973066	0.047404466902152	0
19	0.8969269958932332	0.7889371289880011	0.8594504076748476	0.290343601818314	0
20	0.5309937188815114	0.18958827534566677	0.947173728908174	0.466705938539854	0
21	0.5063414992547752	0.46647881769062427	0.2969692086922944	0.01242678989576887	1
22	0.7001318781884809	0.6079317011860084	0.35594937152798284	0.24524946822043253	0
23	0.20927105807584276	0.3962326876836192	0.7090450694252763	0.41126390785019884	0
24	0.9943893337824231	0.10993235984044616	0.986720140370921	0.6098735398530722	0
25	0.7237223809670003	0.09052129871185434	0.2237607333789712	0.08432848504894662	0
26	0.7133365707863105	0.9225201788417603	0.2143178902606592	0.9538308237798316	0
27	0.9672546536106899	0.8287946429132809	0.9290835985151624	0.33025380150418004	0
28	0.402755135718733	0.7233504734385576	0.8362965470945863	0.9724324772490158	0
29	0.11895390521581728	0.24147664975633307	0.016318401251162358	0.7308292356552136	0
