id	x0	y0	x1	y1	target
0	0.511419274969631	0.5026946821104096	0.9364021824926384	0.7661136038174331	0
1	0.7700052833096224	0.9164068841468276	0.27004373716365826	0.9226078820775618	0
2	0.35272192806681935	0.20903915505791676	0.5217293549920404	0.6796095426133983	0
3	0.5464539765855341	0.948681646139761	0.37809954662747747	0.4778772431086319	0
4	0.9451130708324083	0.1753687126576455	0.9136079014441458	0.674375149792295	0
5	0.10578405654724508	0.39515928855792865	0.12076153273146141	0.8949349134208777	0
6	0.9946454727870739	0.26303877739258996	0.769317673125943	0.7093877246299205	0
7	0.7864098998812955	0.7913992023940462	0.5551025421657404	0.3481194867892734	0
8	0.018671744626166165	0.08005297911787645	0.4676602252469553	0.3000742150698529	0
9	0.1848702894656847	0.330520054797463	0.6164485123754119	0.5829883449055118	0
10	0.5226159042796448	0.04516602775891371	0.7739001721782695	0.47743471353970474	0
11	0.4394670838873975	0.9769204523262212	0.9343915831954812	0.9058589297936817	0
12	0.01939338458836301	0.5710766480338263	0.37610362227201366	0.22070854684355895	0
13	0.4054509478702267	0.4448180140646343	0.6391961080413113	0.8868171091956016	3
14	0.0034237383726364425	0.41417362136474334	0.0036537956834298167	0.9141735684383743	0
15	0.8926728124732433	0.31836569613478394	0.8634516713612275	0.8175110906964403	0
16	0.20220726809626902	0.20000249568010928	0.6613298859141192	0.0019963800975741075	0
17	0.9679280011507427	0.9237643983159318	0.8887780664106519	0.43006885668056377	0
18	0.7267675946403622	0.16111988477134118	0.24206719639376878	0.038378188760598196	0
19	0.5556710850956391	0.3643750975703078	0.33525427776719774	0.8131695171514082	0
20	0.08635609887708504	0.9324250176954921	0.040966212087306914	0.4344895216950452	0
21	0.3673382184819157	0.08800867819116644	0.8673313080738231	0.09063743461557226	0
22	0.05470414317499955	0.29483139894158605	0.5426714037066693	0.1857995107197563	0
23	0.07484596395773208	0.5062451551904579	0.15455434606768975	0.9998508417677225	2
24	0.2486872189671465	0.5115851527932729	0.334673246740802	0.01903423864560011	1
25	0.03240090091085678	0.7020178160651535	0.0013746418761089244	0.20298137325730725	0
26	0.7206128546609232	0.5672226517155186	0.9737880053343426	0.13605871180229784	0
27	0.1743890916240991	0.8287932525939646	0.1421139406902867	0.32983602533675815	0
28	0.7955208809370473	0.25072466075582367	0.9949778425039653	0.7092188488133094	0
29	0.9213584135600111	0.7450530681682475	0.906822696386817	0.24526439990308874	0
