absolute_gain	relative_gain
0.1928203400851316	-1.0
0.16511578381688508	-1.0
0.15661379765236594	-1.0
0.15505505543781883	-1.0
0.15350580033065753	-1.0
0.15019124167562348	-1.0
0.14883812075090308	-1.0
0.1431209563916941	-1.0
0.139962645719916	-1.0
0.13855209638200877	-1.0
0.13134119353458884	-1.0
0.13121150970367224	-1.0
0.12992061355490392	-1.0
0.129732564096519	-1.0
0.12898907674688626	-1.0
0.12834111494847789	-1.0
0.12828304752737307	-1.0
0.1280894540205229	-1.0
0.12710196628422454	-1.0
0.12635122223025735	-1.0
0.12604579789390613	-1.0
0.12196170433701609	-1.0
0.12155111007723507	-1.0
0.12135431851085421	-1.0
0.11954948947100758	-1.0
0.11876593675338176	-1.0
0.11665265217594473	-1.0
0.11635000020085506	-1.0
0.11203057424258006	-1.0
0.11148182548815067	-1.0
0.11139581387160391	-1.0
0.1113919686083546	-1.0
0.11073926255834948	-1.0
0.11057329187793741	-1.0
0.10998003612102858	-1.0
0.10995095551264955	-1.0
0.10989709717731672	-1.0
0.10923553347772286	-1.0
0.10817291976545063	-1.0
0.10746599587608963	-1.0
0.10613324071382924	-1.0
0.10546904425537629	-1.0
0.10483059328619754	-1.0
0.10368810831191533	-1.0
0.10337451871644615	-1.0
0.1032765537686765	-1.0
0.10292286737683998	-1.0
0.1026283322439081	-1.0
0.1005779462568801	-1.0
0.10008852241408062	-1.0
0.0993314982188096	-1.0
0.09877799428890788	-1.0
0.09691179997596899	-1.0
0.09686991652787619	-1.0
0.09673100726453454	-1.0
0.09622782662267138	-1.0
0.09585166358786351	-1.0
0.09563746747417379	-1.0
0.0954197133865381	-1.0
0.0950590262218145	-1.0
0.09485205580728123	-1.0
0.09477803762199022	-1.0
0.0941835710761123	-1.0
0.09390900077764253	-1.0
0.0927802156625932	-1.0
0.0926185799601632	-1.0
0.09159530106007369	-1.0
0.0909590131030037	-1.0
0.09070633551959617	-1.0
0.09027858642468589	-1.0
0.09014796606585562	-1.0
0.08978826097179887	-1.0
0.08955987339862281	-1.0
0.08950568758429572	-1.0
0.08893647591485487	-1.0
0.08829207827861507	-1.0
0.08797389276873502	-1.0
0.08716095495065396	-1.0
0.0869457975775314	-1.0
0.08658785135125868	-1.0
0.08592214070201853	-1.0
0.08527851426997185	-1.0
0.0851790208362605	-1.0
0.0842788733575145	-1.0
0.0833658696288469	-1.0
0.0830054925434292	-1.0
0.08280749210602639	-1.0
0.08273170906059024	-1.0
0.0825664475240574	-1.0
0.08175340274853288	-1.0
0.08100671617806787	-1.0
0.08098649707460848	-1.0
0.08091454441835555	-1.0
0.08087117488669127	-1.0
0.08077201688294411	-1.0
0.07850671749580224	-1.0
0.07787075562660228	-1.0
0.0761717258404252	-1.0
0.07570464020034506	-1.0
0.07555857390107767	-1.0
0.07503904041794907	-1.0
0.07466408334024444	-1.0
0.07428475801418705	-1.0
0.07417066483241408	-1.0
0.07352775896968466	-1.0
0.07342168500928797	-1.0
0.07338551781886615	-1.0
0.07299752215270477	-1.0
0.07299391870668714	-1.0
0.07261625334080679	-1.0
0.07237720636737943	-1.0
0.07177587764813231	-1.0
0.07068502453319347	-1.0
0.07034520018617496	-1.0
0.06996254775654376	-1.0
0.06972839711376594	-1.0
0.06953045385393919	-1.0
0.06921491324550827	-1.0
0.06868433435398402	-1.0
0.06842674765754087	-1.0
0.06825471433998886	-1.0
0.06813466655992806	-1.0
0.06813292223069967	-1.0
0.06810631605074458	-1.0
0.06780287841843702	-1.0
0.0676463238889553	-1.0
0.06687104823691081	-1.0
0.06628744361013506	-1.0
0.06598685458396186	-1.0
0.06569382959160874	-1.0
0.0656711336064783	-1.0
0.06356543870142795	-1.0
0.06347551226983461	-1.0
0.06334437848045549	-1.0
0.06320583313573702	-1.0
0.0627713981709428	-1.0
0.06260407317763128	-1.0
0.062313064718890754	-1.0
0.06223637101312074	-1.0
0.06214905000809712	-1.0
0.061946818252630376	-1.0
0.06172075818538919	-1.0
0.061648269426081814	-1.0
0.06028718666134125	-1.0
0.059903180029908576	-1.0
0.05972583144756982	-1.0
0.05895922909989615	-1.0
0.05894591204268629	-1.0
0.058805631309794326	-1.0
0.05866447258502305	-1.0
0.05852727233594662	-1.0
0.05830907278846692	-1.0
0.057721232855879545	-1.0
0.057614723352183206	-1.0
0.05727984664460939	-1.0
0.05708206620294343	-1.0
0.057055731315620695	-1.0
0.056207686454091244	-1.0
0.05589114588837579	-1.0
0.055778142610129644	-1.0
0.05556321794964475	-1.0
0.05509089661416022	-1.0
0.05475464371419375	-1.0
0.054441408433853644	-1.0
0.05438465049142405	-1.0
0.053571977222790945	-1.0
0.05350284021482549	-1.0
0.052669596984376565	-1.0
0.05264404130394973	-1.0
0.052309003276124255	-1.0
0.05212378090819064	-1.0
0.051820514028034004	-1.0
0.05177865656389391	-1.0
0.0517708566060785	-1.0
0.05154225769457621	-1.0
0.05136509140641721	-1.0
0.050611485390932076	-1.0
0.050327787328431906	-1.0
0.05029950233786373	-1.0
0.049916417441211336	-1.0
0.049701964753107064	-1.0
0.04961579124442328	-1.0
0.04945156008022955	-1.0
0.048505083781125335	-1.0
0.04816166436271763	-1.0
0.04776719341419444	-1.0
0.047765236524487276	-1.0
0.04750738211437411	-1.0
0.04709989043624091	-1.0
0.0466147570799646	-1.0
0.04650344285078967	-1.0
0.04643129545673852	-1.0
0.04610651983010572	-1.0
0.04588906477884869	-1.0
0.044624404081682334	-1.0
0.0444968205280013	-1.0
0.04400867275784803	-1.0
0.04356401019441525	-1.0
0.04294648468837747	-1.0
0.04245678099505107	-1.0
0.042127777363689445	-1.0
0.04120894956485732	-1.0
0.04095489712689737	-1.0
0.04044464123731739	-1.0
0.040003893335274654	-1.0
0.03977406807281453	-1.0
0.038892568162629204	-1.0
0.038780480163486064	-1.0
0.0382450326783666	-1.0
0.038162728198491924	-1.0
0.0373886791040105	-1.0
0.03706917070297294	-1.0
0.036346002428713	-1.0
0.03596686469478616	-1.0
0.035826837195035766	-1.0
0.035735698854364784	-1.0
0.03529068063353169	-1.0
0.03455111463444899	-1.0
0.03424126811905853	-1.0
0.03418530159855393	-1.0
0.03317113755380813	-1.0
0.03283610659310138	-1.0
0.032454261968044074	-1.0
0.032234707439422916	-1.0
0.032176101390910095	-1.0
0.03210960531869089	-1.0
0.03153010170729553	-1.0
0.03133917569961997	-1.0
0.03128640164626695	-1.0
0.031246698123322814	-1.0
0.031171053403454607	-1.0
0.03113270875614127	-1.0
0.030927378751433365	-1.0
0.03078816305645682	-1.0
0.030343536334087706	-1.0
0.02996396950157132	-1.0
0.029506851403313494	-1.0
0.029427996116454136	-1.0
0.02937245259755006	-1.0
0.029293659101025105	-1.0
0.02928342869145495	-1.0
0.028970414013316348	-1.0
0.028766548478589837	-1.0
0.028748184552108813	-1.0
0.02842596588791174	-1.0
0.02811653704325423	-1.0
0.027981350684862516	-1.0
0.02739825594659051	-1.0
0.027273174334547234	-1.0
0.02710716582735817	-1.0
0.026913469772170018	-1.0
0.026705872903220906	-1.0
0.026545214598919453	-1.0
0.026476064135240784	-1.0
0.026397473878292665	-1.0
0.0262139015507738	-1.0
0.0261539036311752	-1.0
0.025997972308181905	-1.0
0.02556842355321387	-1.0
0.025528371518805826	-1.0
0.02444558366234051	-1.0
0.02441009967835628	-1.0
0.02440415612503888	-1.0
0.024343841928128773	-1.0
0.023504770566097566	-1.0
0.023206379407677225	-1.0
0.02318719263953606	-1.0
0.023071726477398746	-1.0
0.022985860443806905	-1.0
0.022884615715175638	-1.0
0.022402743808778658	-1.0
0.021667713008325262	-1.0
0.020987410590683653	-1.0
0.020510976685078175	-1.0
0.02044118154454111	-1.0
0.02041757213421541	-1.0
0.020082792649626646	-1.0
0.01999954552010036	-1.0
0.01995070406909083	-1.0
0.01886298339971393	-1.0
0.018719781177858774	-1.0
0.018248665455893542	-1.0
0.01747441896090196	-1.0
0.017401062940611944	-1.0
0.017210824208878706	-1.0
0.016996008108473126	-1.0
0.016542255484705504	-1.0
0.01590537282934984	-1.0
0.01451911839455905	-1.0
0.01393875531325206	-1.0
0.013603552075143632	-1.0
0.013270431385543735	-1.0
0.013181489145908665	-1.0
0.012914024952177972	-1.0
0.01285612223752608	-1.0
0.01284221771588756	-1.0
0.012761975620508514	-1.0
0.012159230574101731	-1.0
0.011797662086711458	-1.0
0.011748004675532386	-1.0
0.011458182629965008	-1.0
0.010804277003664708	-1.0
0.010551674360778862	-1.0
0.010242139083899038	-1.0
0.010194498942754593	-1.0
0.009824004971880074	-1.0
0.009820868459415655	-1.0
0.009261955909400155	-1.0
0.008985770529755022	-1.0
0.008974533145410635	-1.0
0.008846272042353998	-1.0
0.007247457717808992	-1.0
0.006624914189843234	-1.0
0.006247909810609187	-1.0
0.00615604501728495	-1.0
0.005058595183882408	-1.0
0.004224078272478837	-1.0
0.0039000895137885627	-1.0
0.0035076693090340116	-1.0
0.0034383082700999434	-1.0
0.0030239316215606715	-1.0
0.0026801639867078952	-1.0
0.002621667170412456	-1.0
0.002158824213792987	-1.0
0.0017496012007429673	-1.0
0.001256502626254763	-1.0
9.235386446427851E-4	-1.0
3.839135610906874E-4	-1.0
